2.230423	-0.483597	0.333375	0.267191	-0.001996	0.179651
-2.085801	0.57326	0.477922	0.015288	0.100137	0.101862
2.685177	-0.931559	0.159971	-0.242599	-0.007221	0.132056
6.896972	0.814055	0.023922	0.069083	0.114395	-0.063896
5.620116	0.759833	0.326807	-0.028587	0.105391	0.029212
1.359092	0.651332	0.483865	0.409045	0.01359	0.130469
-4.724436	0.371288	0.146565	0.021876	-0.027983	0.005772
-4.024416	0.316805	-0.493453	-0.048559	-0.16375	0.052964
-2.930577	0.78714	-0.198648	0.10718	-0.126624	0.03798
-0.563555	0.232166	-0.156561	-0.348555	-0.184207	-0.046484
-2.911112	0.370713	-0.426344	-0.127874	-0.168558	0.056998
4.657794	-0.547483	-0.045643	0.144472	-0.085751	-0.017503
-0.835733	0.124697	-0.216434	-0.22559	0.088743	-0.080318
-1.384408	-0.564085	0.104859	0.06912	-0.125651	-0.088036
1.052958	-1.537753	-0.399651	0.249014	-0.141577	-0.037698
-0.107681	-0.879891	0.732163	0.382474	0.066007	0.11249
-0.259944	-1.418778	-0.019284	0.171098	-0.116541	0.07427
-3.41171	-0.045579	-0.347119	0.14683	-0.102531	0.014577
-5.958593	0.246642	-0.334459	0.060111	-0.063268	0.094161
-5.375779	-0.028729	-0.037841	-0.064522	-0.003795	-0.065708
-6.451846	0.745121	0.409574	-0.111811	0.063677	0.095147
1.310453	-0.925646	0.325773	0.538617	0.07946	0.01254
-2.145805	-0.191499	-0.346402	0.055336	-0.104129	-0.124608
-0.691344	-0.019902	0.400209	-0.159683	-0.214875	-0.142614
-1.091049	0.154062	0.384919	0.019568	-0.205357	-0.247349
-3.552219	0.31389	0.497363	-0.084698	-0.095484	-0.196819
-2.816583	1.169463	0.722604	0.803856	0.013877	-0.073882
2.43987	1.170543	-0.099128	0.053708	0.127694	-0.201001
-0.190595	0.962908	0.085066	0.208242	0.0099	-0.112553
1.801729	0.760295	0.39818	-0.518215	-0.532054	-0.037261
0.786795	0.137478	0.683581	-0.004208	0.004311	0.080919
-3.078281	0.494514	-0.0069	-0.256049	-0.235575	0.021364
4.354168	-0.007863	-0.233599	0.134074	-0.09869	-0.213915
-2.33485	-0.238049	-0.774601	0.006356	0.187256	-0.048278
-2.931313	-0.463905	-0.221259	-0.302598	-0.101327	-0.12132
7.197656	1.040342	-0.352607	0.254335	-0.20919	-0.197714
-1.78546	0.164654	0.308086	-0.122479	0.318939	-0.031489
-2.730888	0.002847	-0.070187	0.084388	0.147485	0.107142
6.570982	1.418495	0.244005	-0.098695	0.021662	-0.203101
3.367661	0.724326	0.325918	-0.239456	0.058283	-0.132278
-4.091109	0.78873	-0.301791	0.164075	0.223275	-0.016612
-1.443749	0.396711	-0.167839	0.151645	-0.082105	-0.033671
-4.077945	0.508517	-0.152137	0.357512	0.062274	0.100364
-0.769227	0.824051	-0.209843	-0.142302	-0.108962	-0.00278
-0.910282	0.275056	-0.331855	-0.012186	0.13599	-0.073742
-2.414295	0.322483	-0.267318	-0.115558	-0.031771	-0.0423
-3.37617	-0.292174	-0.449834	-0.060268	0.135762	-0.035412
-5.927709	0.516999	-0.151851	-0.368594	0.100678	0.132379
-4.925904	-0.022915	-0.056412	0.011076	0.09174	-0.07629
-5.136259	-0.116139	-0.297118	0.070095	-0.129418	0.011249
-3.706118	0.370436	-0.329698	0.252772	0.141557	-0.111937
-3.665304	0.3879	-0.301641	0.019408	0.250717	-0.079774
-5.449144	-0.138567	0.211528	-0.171628	0.051969	-0.048599
-6.257417	0.192163	-0.055498	-0.11972	-0.056492	0.011131
-4.50842	-0.440155	-0.756381	0.029961	-0.062082	0.081631
-4.556248	-0.259887	-0.399489	-0.210451	0.100867	0.073909
-3.964606	-0.727002	-0.24097	-0.119701	-0.111891	0.069941
-3.335867	-0.696821	-0.030219	0.150557	-0.049128	0.106137
-4.702056	-0.376105	0.64661	-0.105726	0.000138	0.103579
-3.500377	0.292636	-0.48917	-0.048573	-0.063874	0.107731
-5.544016	0.560008	0.3499	0.015648	0.101922	-0.057742
-5.285121	-0.48267	-0.199911	0.05797	0.036728	0.051741
-3.982063	1.012335	0.018316	0.222496	0.100988	-0.095683
-5.375719	1.230552	0.539368	0.105355	0.122166	-0.06714
-1.368747	-0.067305	0.431433	-0.447462	0.059076	0.012896
-6.45872	0.829163	-0.261539	-0.265473	-0.005398	0.176504
-5.134027	-0.208182	-0.411912	-0.053296	-0.024843	0.023627
-3.832544	0.376419	0.171551	-0.131598	-0.057918	0.007384
-0.611529	0.52982	-0.16143	-0.07657	-0.163149	-0.06787
-0.929332	1.134754	0.116691	0.064355	-0.059768	-0.026733
-0.893202	-0.033275	-0.22996	-0.281926	-0.192193	-0.103321
2.571199	-0.927261	0.11395	-0.028797	-0.102245	0.041156
1.113174	-0.086212	0.133121	0.013993	0.047348	-0.004331
-2.719129	0.33818	-0.269221	-0.054559	0.045114	-0.064809
-2.58528	0.266567	0.223961	0.27214	0.048146	-0.098364
-3.503664	0.520758	-0.119117	-0.132391	-0.063852	-0.030854
-2.188593	0.322028	-0.24909	-0.066968	-0.035617	-0.025215
-1.032439	0.598161	0.185319	0.171754	-0.059283	-0.073372
-5.441502	0.750982	-0.074522	-0.215424	0.008651	0.026322
-5.634258	0.540473	-0.225363	0.016195	0.009144	0.102347
-5.186937	-0.248671	-0.084216	-0.094114	-0.167838	-0.094501
-5.213269	0.717655	-0.242039	0.027679	-0.016153	0.080262
-3.690514	-1.611259	0.079094	-0.215964	0.059112	-0.254431
-1.570555	-1.127854	0.891086	0.64949	0.014579	-0.325923
-4.796721	0.727271	0.454727	0.128458	0.149839	-0.037867
-5.166222	0.574022	-0.20124	-0.386701	-0.035082	0.056759
-0.915682	-0.441693	1.567986	0.598575	0.049594	0.118845
4.393035	0.368604	0.798597	-0.10034	-0.03895	0.021774
2.381139	0.299264	0.616253	-0.184357	0.007416	-0.105824
-1.423146	-0.435022	0.295511	0.300555	-0.03203	0.0923
-1.087994	-1.819611	0.252168	0.030304	0.045442	-0.058938
2.984775	-0.374942	0.695987	-0.195672	0.004633	0.05531
4.695834	-0.131363	0.194996	-0.53242	0.0368	-0.011589
-0.075201	0.319999	0.124358	-0.243625	0.065543	-0.06982
2.052959	0.243208	0.5551	-0.0395	0.053324	0.050541
-3.188268	-0.573786	-0.260761	-0.170844	-0.029778	-0.028052
-2.151949	-0.172761	0.657869	-0.67452	-0.086054	0.103378
0.234785	-0.977115	-0.454808	-0.556498	0.131389	0.042926
-2.746771	-0.434206	0.520782	0.030512	0.12799	-0.041585
-0.310031	-0.166453	0.315994	0.041305	0.15549	-0.029611
2.473272	1.542411	0.431761	0.699279	-0.142566	0.198561
1.998753	-1.249912	0.495181	0.160417	-0.066607	0.105289
2.302354	-1.382097	0.324304	-0.461854	0.091703	0.071395
3.542794	-0.617826	-0.269732	-0.454747	0.095816	-0.008673
5.823167	0.182729	0.036334	-0.340333	0.079712	-0.024802
-2.447604	0.11886	-0.267586	-0.090176	-0.015678	-0.03225
5.259928	0.061278	-1.392878	0.412168	0.079461	0.169319
6.889708	1.82762	-1.56149	0.50443	0.107956	0.128639
-3.635257	0.433454	-0.136663	0.133208	-0.002357	-0.040632
-1.326983	-2.04979	-0.368233	0.095971	0.109275	-0.22222
6.539604	-0.389013	-0.224198	-0.215766	0.000654	0.016862
4.597197	0.323947	0.039335	-0.202469	0.149695	-0.010381
7.254868	0.803937	0.259149	-0.202697	0.033568	-0.00474
3.103141	-0.132836	0.391755	0.036977	0.1271	0.129366
3.685888	-0.03675	0.689712	0.242901	0.024323	0.16982
-4.088097	0.30138	-0.629321	0.092355	-0.064365	0.062297
3.668581	-0.422872	0.085988	0.071989	-0.028751	0.009879
2.44127	-1.224177	-0.216547	0.681554	-0.130847	0.036501
-0.574803	-0.852065	0.266899	0.284337	-0.007296	0.023713
2.9748	1.819029	0.599726	0.228307	0.121211	-0.087279
-4.282744	0.501608	-0.286563	-0.220975	0.11814	0.102258
2.871134	0.084788	0.656037	0.216479	-0.0294	0.066071
-5.568737	0.142693	0.236763	0.043925	0.031314	-0.040649
-2.560616	-0.560969	-0.270538	0.510221	-0.113859	0.127607
-5.257116	0.042995	0.10162	0.040566	0.044757	-0.106943
-4.063984	-0.309816	-0.680699	-0.181536	-0.040765	0.057756
-5.50432	-0.458224	1.27308	-0.01442	-0.023288	0.18615
-5.533577	-0.31645	-0.082643	-0.242577	0.085732	0.107527
-4.045799	0.015968	0.202239	0.214785	-0.038512	-0.044069
-4.676206	0.478605	0.277038	-0.059362	0.079039	-0.124751
-5.854896	0.406214	0.187377	-0.221204	0.001238	0.086341
-1.282655	-0.027804	-0.444449	0.08476	0.025631	-0.104973
-4.604813	-0.018826	-0.49935	-0.130674	-0.01462	0.007442
-2.122386	0.987888	0.228416	-0.491694	-0.235076	0.1052
-3.867541	-0.051837	-0.459284	0.345305	0.067073	-0.088633
-3.99935	-0.482669	0.65199	0.07116	-0.017345	0.083642
-2.580729	0.327351	1.070871	0.213231	0.202657	0.085093
3.750796	-0.592017	0.350371	0.216847	-0.122673	0.07478
5.309312	-0.823301	-0.000436	-0.044099	0.040386	0.115638
6.965566	0.440062	0.27901	-0.121855	-0.029264	-0.022589
0.373014	0.676033	1.049608	0.205733	0.161405	-0.059709
3.34505	-0.15828	-0.44978	-0.258575	0.013286	-0.090371
5.897143	-0.293079	-0.150696	-0.259596	-0.092399	-0.007187
-0.161543	-0.770969	0.185186	-0.002129	0.11301	-0.046756
4.21077	-1.306664	-0.432101	0.288529	0.11564	0.000875
9.075593	1.535704	0.139191	0.285092	-0.100749	-0.166211
-1.671636	-0.01904	-0.29544	0.105564	-0.0761	-0.054099
5.006821	1.203429	0.167625	-0.040412	-0.084449	-0.085838
-1.982476	-3.02006	-0.219626	0.031284	-0.09927	-0.20205
6.21851	-0.622713	-0.450543	0.145267	-0.212357	0.030976
5.472323	-1.099938	0.054584	-0.553603	-0.151068	0.048489
7.037783	0.85876	0.187931	-0.243611	0.115912	-0.033496
7.913359	1.128923	0.404937	0.076891	0.002151	-0.045003
4.304406	0.081048	0.108724	-0.042716	0.066188	0.086307
-3.867071	0.359622	-0.818405	0.259355	-0.253664	0.156404
2.917225	-1.090543	-0.186201	0.819892	-0.11641	0.025046
0.077928	-1.373163	-0.047301	0.34279	-0.035398	-0.018037
-6.184548	0.288907	0.266657	0.257075	-0.071602	0.066212
-0.782344	0.588044	-0.330908	-0.451137	-0.329912	0.030304
2.581203	1.002597	0.21657	-0.077202	0.121553	-0.130529
-0.446089	-0.154468	-0.009378	-0.168911	-0.004099	0.081089
0.107459	0.150758	0.023174	-0.100649	-0.162314	-0.070598
-3.373342	-0.380177	-0.134439	-0.182552	0.083889	-0.081317
-3.243848	-0.534275	0.703157	0.036809	-0.132635	-0.008402
-5.209923	-0.097781	0.050288	-0.394075	0.113684	0.130974
-3.141293	-0.664658	-0.271856	0.023489	-0.049897	-0.171966
-0.905765	0.470591	-0.352309	-0.244981	-0.226234	-0.082117
3.752583	-0.42046	0.549092	-0.026656	-0.032682	-0.079454
-2.503484	-0.16637	-0.37289	0.49892	0.047099	-0.116697
-2.862157	0.712288	0.683599	0.426167	-0.025324	0.027983
-5.276604	0.907672	-0.186978	-0.037753	-0.014032	0.017714
-5.170612	0.878902	-0.388842	-0.376085	-0.003978	0.145059
-4.003464	-0.04393	-0.283211	0.050935	-0.090722	0.107561
-6.184497	-0.057088	0.687538	-0.128394	0.008767	0.031562
