ID	X	Y	Xc	Yc	set	Arg	X360	X370	X380	X390	X400	X410	X420	X430	X440	X450	X460	X470	X480	X490	X500	X510	X520	X530	X540	X550	X560	X570	X580	X590	X600	X610	X620	X630	X640	X650	X660	X670	X680	X690	X700	X710	X720	X730	X740	X750	X760	X770	X780	X790	X800	X810	X820	X830	X840	X850	X860	X870	X880	X890	X900	X910	X920	X930	X940	X950	X960	X970	X980	X990	X1000	X1010	X1020	X1030	X1040	X1050	X1060	X1070	X1080	X1090	X1100	X1110	X1120	X1130	X1140	X1150	X1160	X1170	X1180	X1190	X1200	X1210	X1220	X1230	X1240	X1250	X1260	X1270	X1280	X1290	X1300	X1310	X1320	X1330	X1340	X1350	X1360	X1370	X1380	X1390	X1400	X1410	X1420	X1430	X1440	X1450	X1460	X1470	X1480	X1490	X1500	X1510	X1520	X1530	X1540	X1550	X1560	X1570	X1580	X1590	X1600	X1610	X1620	X1630	X1640	X1650	X1660	X1670	X1680	X1690	X1700	X1710	X1720	X1730	X1740	X1750	X1760	X1770	X1780	X1790	X1800	X1810	X1820	X1830	X1840	X1850	X1860	X1870	X1880	X1890	X1900	X1910	X1920	X1930	X1940	X1950	X1960	X1970	X1980	X1990	X2000	X2010	X2020	X2030	X2040	X2050	X2060	X2070	X2080	X2090	X2100	X2110	X2120	X2130	X2140	X2150	X2160	X2170	X2180	X2190	X2200	X2210	X2220	X2230	X2240	X2250	X2260	X2270	X2280	X2290	X2300	X2310	X2320	X2330	X2340	X2350	X2360	X2370	X2380	X2390	X2400	X2410	X2420	X2430	X2440	X2450	X2460	X2470	X2480	X2490
TAr765A	830541.8547	7570066.842	130541.8547	570066.842	calibracion	28.8	0.021036323	0.021157778	0.020117511	0.024356105	0.023033208	0.024196176	0.023296583	0.023864151	0.024779966	0.024598654	0.025107036	0.025603249	0.025668947	0.027149721	0.028337044	0.02923372	0.030594539	0.03204224	0.034398018	0.037668537	0.04217008	0.048199945	0.053274637	0.058673297	0.063812518	0.067893284	0.071457357	0.074638972	0.077440423	0.080081004	0.082559936	0.085320386	0.087897718	0.090153556	0.092677886	0.094952566	0.097119648	0.099305372	0.100940261	0.102290198	0.103340496	0.10374898	0.103949943	0.10413072	0.103855477	0.103631576	0.103530179	0.103347007	0.103192456	0.103358301	0.103239771	0.102953306	0.103156844	0.103300705	0.103585566	0.104022419	0.103950046	0.104791425	0.104522274	0.106064516	0.1066022	0.107750003	0.107805824	0.108963553	0.109161583	0.109012875	0.109806596	0.111359854	0.110932337	0.111646255	0.111544627	0.113062185	0.112258993	0.112686368	0.112775108	0.113424671	0.113341918	0.113023071	0.112524154	0.113205791	0.113022368	0.113520272	0.113528402	0.113260378	0.113709487	0.113328514	0.113719329	0.114068332	0.113600907	0.114073555	0.113633043	0.113655812	0.113435327	0.11348303	0.113741853	0.113065278	0.112724759	0.112583573	0.112661464	0.112662221	0.11250126	0.112204765	0.111094596	0.110030424	0.109449456	0.108296869	0.108553343	0.109266156	0.109578334	0.109911678	0.110360568	0.110360009	0.110437705	0.111127508	0.111477849	0.111528839	0.111779451	0.112205594	0.112503981	0.112943985	0.113043577	0.113089115	0.11357169	0.113320241	0.113640557	0.113971171	0.114058651	0.113666649	0.113390478	0.113156465	0.112420985	0.110008797	0.109588435	0.110310186	0.112295739	0.113479088	0.11334323	0.114176576	0.114958353	0.114496225	0.113982608	0.114850227	0.11484419	0.114872561	0.115752271	0.11631414	0.117050638	0.117202867	0.120381208	0.118596012	0.118311983	0.119514244	0.117441516	0.115639718	0.113356034	0.109649432	0.109752549	0.110186956	0.111807384	0.11099693	0.1127872	0.113555342	0.115305128	0.115639393	0.117355276	0.118183682	0.119003695	0.119970255	0.120818638	0.121490353	0.121164654	0.121783555	0.123137789	0.123563283	0.125258462	0.124884966	0.125718314	0.123800066	0.122830422	0.119238183	0.117062708	0.115152908	0.115885241	0.114927473	0.113540532	0.114962099	0.119412081	0.122066521	0.121162082	0.119182027	0.120392312	0.120834377	0.120155167	0.119372182	0.120314329	0.116815146	0.121077748	0.117160951	0.11679169	0.116903554	0.108442328	0.110488296	0.114815966	0.119543936	0.117666111	0.110744793	0.113957216	0.110415668	0.113027134	0.099679321	0.117191649	0.106098479	0.112245109	0.121276062
TAr475A	761647.1957	7579308.904	61647.1957	579308.904	calibracion	17.3	0.013338407	0.015385177	0.016270553	0.017717445	0.016640121	0.017376994	0.017040709	0.018064759	0.018942646	0.020104449	0.020568458	0.020883996	0.020999083	0.02245927	0.023207146	0.024271207	0.025709739	0.027341811	0.030108567	0.034564972	0.04091328	0.049046889	0.058215607	0.066781237	0.074327841	0.079886809	0.084346145	0.08731126	0.089877419	0.092302285	0.094940319	0.098098993	0.101287447	0.104424961	0.107654318	0.110445127	0.112834766	0.114714764	0.116136834	0.117143511	0.118245586	0.118583388	0.118911013	0.118678748	0.118477426	0.118031092	0.1174848	0.116589956	0.115611642	0.114751458	0.114028625	0.113483473	0.112909361	0.113230914	0.11324723	0.114865079	0.115423351	0.116102703	0.116956152	0.118120134	0.119456425	0.120837398	0.121829122	0.12383914	0.124818802	0.12658444	0.127159908	0.128678367	0.12923792	0.129155129	0.130078346	0.129587606	0.130095184	0.131480828	0.131327912	0.132243857	0.131835908	0.132982999	0.132239372	0.132119045	0.132558897	0.132834509	0.132784471	0.133674547	0.133662969	0.133275107	0.133961767	0.133779541	0.133456752	0.133806258	0.133706585	0.133262798	0.133504391	0.133456632	0.1337789	0.133239359	0.133168995	0.132652447	0.132791057	0.132583827	0.131582305	0.130058199	0.126208901	0.123533823	0.123699352	0.119986467	0.122105785	0.128374875	0.130212754	0.130816057	0.131463453	0.131325781	0.13220036	0.131982654	0.132312134	0.132570356	0.133271724	0.133228719	0.13335	0.13409555	0.134364784	0.134961247	0.136033326	0.135305583	0.136592343	0.136668101	0.136755303	0.137292653	0.137594014	0.137387246	0.137208581	0.137665242	0.137319997	0.137465835	0.137561142	0.139050022	0.139347732	0.140720949	0.140258268	0.140354678	0.140867561	0.142244592	0.141805604	0.14191471	0.142747223	0.143572405	0.141985789	0.13928321	0.142502552	0.142722732	0.147066182	0.143400541	0.141250542	0.138474232	0.136530748	0.133764541	0.136335528	0.136588505	0.136091626	0.137690714	0.139457619	0.138088367	0.14346709	0.144486508	0.145963988	0.145763135	0.148514292	0.153614319	0.150909236	0.148328892	0.151102519	0.152755013	0.153790257	0.150716609	0.15368577	0.151799968	0.153484693	0.152285925	0.146856552	0.14101488	0.131282395	0.12390717	0.121037467	0.119967415	0.116160376	0.115884705	0.136824301	0.140195003	0.141913524	0.144773504	0.14131119	0.143455169	0.141094408	0.138794503	0.141599304	0.137516624	0.131572327	0.136309853	0.133332288	0.128832808	0.135251632	0.135052523	0.118679522	0.128110758	0.124963051	0.127060509	0.119821048	0.122843264	0.113510339	0.099288172	0.102201282	0.114325783	0.130630484	0.124083018
ART94A	773793.326	7570177.774	73793.326	570177.774	calibracion	14.5	0.049802044	0.049719072	0.050552339	0.051599849	0.052468212	0.052072249	0.053265561	0.05442405	0.05494926	0.056273911	0.057342399	0.059065468	0.059974061	0.061431224	0.062444994	0.063852694	0.065779651	0.067735632	0.071042419	0.076102597	0.082942655	0.091549722	0.099835127	0.106925015	0.113881044	0.119583516	0.124149351	0.12770981	0.130859075	0.133932491	0.137194422	0.140523543	0.143896045	0.147321868	0.150598271	0.15365169	0.156533483	0.159229791	0.161481765	0.16339184	0.164772686	0.166039123	0.166709628	0.167360862	0.167840399	0.168344461	0.168975648	0.169504784	0.170272256	0.171237625	0.172073849	0.173339792	0.174736761	0.175539245	0.177286317	0.179016288	0.180709632	0.183210243	0.185233914	0.187771221	0.190030234	0.192391367	0.19518974	0.196480962	0.200017434	0.202462476	0.205206481	0.206867541	0.208395865	0.210295579	0.212382995	0.21415582	0.215002204	0.215987148	0.217187464	0.217780184	0.218607252	0.219687094	0.22086448	0.221816769	0.222889262	0.223417129	0.224045648	0.224466797	0.22540717	0.226060974	0.226341542	0.226915041	0.227223949	0.228383957	0.228325262	0.229063715	0.229701716	0.229941695	0.230316289	0.230540247	0.231120334	0.231313076	0.231551133	0.232997677	0.23506653	0.235256331	0.233217962	0.232050052	0.23188444	0.22888988	0.23103331	0.235008442	0.236754979	0.237467207	0.238140468	0.239679185	0.240686567	0.241484379	0.242649059	0.243779984	0.245261689	0.246244692	0.24771321	0.248460974	0.249706359	0.250989946	0.252039044	0.253204848	0.254373286	0.255792602	0.256929015	0.257703251	0.259000989	0.259911487	0.260733547	0.262085827	0.263534883	0.264139262	0.264957404	0.266252137	0.266575405	0.267370405	0.268773205	0.269381971	0.270032734	0.271031172	0.27116001	0.272330752	0.272936508	0.275197718	0.278019676	0.279930439	0.280606946	0.280892181	0.281749847	0.282150773	0.278519967	0.274902092	0.270687394	0.266252487	0.264101108	0.262931394	0.264777164	0.267500432	0.269969658	0.273159484	0.275870182	0.277630396	0.281185359	0.283096276	0.286076136	0.287975683	0.290090327	0.292236502	0.293322717	0.295118824	0.295961757	0.296085564	0.298647628	0.298496288	0.299921906	0.300389094	0.298285855	0.294012136	0.287578525	0.28111837	0.276038539	0.274259269	0.270442951	0.267895628	0.285565737	0.294170478	0.296681313	0.296870503	0.298699191	0.297145331	0.296784654	0.296722945	0.297971268	0.291375353	0.296419127	0.295826172	0.293872833	0.290746327	0.284171363	0.28966927	0.284419533	0.28583225	0.283581993	0.286049329	0.283760191	0.27371953	0.277076674	0.263240516	0.272968383	0.264642195	0.26941134	0.263301926
SCT248A	811741.096	7547441.094	111741.096	547441.094	calibracion	18.7	0.021134378	0.021370886	0.02368794	0.025465794	0.026518936	0.02862061	0.029917088	0.030317816	0.03213385	0.033891934	0.034684523	0.035194135	0.035946901	0.037667836	0.039597875	0.041593826	0.043599772	0.046279332	0.049737154	0.055105722	0.061967875	0.070497188	0.079668539	0.088165584	0.095287378	0.101033362	0.105889271	0.1096034	0.112880754	0.116460646	0.120089906	0.12378564	0.127370658	0.130789208	0.134017113	0.136923122	0.139309245	0.141619506	0.143313843	0.144847187	0.146069514	0.14692356	0.147270012	0.14748128	0.147190514	0.146831321	0.146301794	0.145849096	0.145273301	0.144930291	0.144805598	0.144609797	0.144631582	0.145001414	0.145383823	0.146033454	0.146841156	0.147669482	0.148694145	0.149895879	0.150698471	0.152048784	0.152793589	0.153417679	0.155138123	0.155774683	0.156802222	0.157830298	0.158363566	0.15938507	0.159589112	0.160549954	0.160919249	0.16196771	0.16217792	0.162725627	0.163795993	0.163949668	0.164096475	0.164804175	0.165009439	0.165421948	0.16575402	0.165844932	0.165656954	0.166423172	0.166379675	0.166349098	0.166163132	0.166177437	0.166201144	0.166029885	0.166217625	0.166286886	0.166175812	0.165841281	0.165912613	0.166098624	0.165922627	0.166033238	0.165685624	0.165167034	0.164559111	0.163227573	0.16266866	0.161772043	0.162101865	0.164342314	0.164536715	0.164809957	0.164884448	0.165150747	0.165531784	0.166029036	0.166009843	0.166746289	0.16686894	0.166927189	0.166892499	0.167615473	0.167960718	0.167918146	0.168744892	0.168854609	0.168814451	0.169704184	0.169926912	0.170751691	0.172024637	0.17343083	0.174166605	0.174740434	0.174840704	0.175276592	0.174874142	0.175922647	0.17570214	0.17594479	0.175438881	0.175750256	0.176145077	0.176909417	0.176692873	0.176779613	0.179387059	0.181013567	0.180833669	0.182181472	0.18238948	0.182511068	0.183831953	0.181977066	0.182845472	0.181086455	0.176997379	0.177179049	0.17655878	0.176998888	0.178644472	0.181014183	0.183513141	0.185021571	0.186317759	0.18734941	0.188731692	0.189786085	0.190610177	0.192519194	0.193751049	0.195406452	0.195233601	0.196841401	0.196730182	0.198896295	0.199615118	0.199473115	0.201730945	0.203050968	0.199998292	0.197044591	0.19497987	0.19460317	0.191156029	0.191589662	0.183441256	0.190113823	0.196873615	0.198560227	0.197115685	0.197830253	0.197536857	0.198669853	0.198372601	0.198054454	0.198425631	0.198711094	0.197018443	0.196950783	0.197889176	0.198138826	0.198592649	0.195709069	0.197082477	0.195833501	0.194795808	0.191926037	0.192571076	0.199757303	0.194035615	0.183673116	0.179474118	0.184019903	0.184299522	0.185278761
TAr952A	775896.5091	7579692.38	75896.5091	579692.38	calibracion	14.3	0.024806825	0.024091603	0.027334861	0.022215261	0.027440103	0.026124038	0.028015582	0.028743558	0.030070301	0.031100483	0.032057032	0.032891188	0.033549131	0.034803702	0.035718651	0.037231566	0.038712447	0.040557287	0.043827723	0.048462796	0.055251435	0.063770776	0.071386636	0.07857527	0.084730628	0.089742797	0.09379157	0.09719775	0.100366802	0.103452874	0.106740369	0.110089027	0.113482088	0.117122394	0.120633698	0.12447126	0.128127335	0.131496015	0.134490444	0.136958004	0.13904864	0.140631212	0.141547924	0.14238491	0.143167454	0.143812752	0.1445622	0.145288106	0.146026344	0.147187835	0.148083433	0.14895952	0.149855362	0.150880141	0.152078736	0.152871396	0.15438641	0.156162628	0.15785318	0.159907876	0.161776789	0.164094829	0.165729922	0.166020076	0.170036252	0.17105187	0.172457679	0.173645906	0.174410445	0.176509814	0.177817257	0.17778606	0.178708881	0.179365167	0.18001699	0.180586507	0.181140354	0.181459816	0.181071948	0.181792524	0.182718112	0.1834538	0.183957758	0.184196576	0.184783169	0.185497284	0.185719454	0.18649744	0.186730114	0.187177795	0.187639738	0.187821989	0.188091846	0.187954664	0.187940522	0.188262578	0.188380558	0.188402315	0.188481082	0.189139361	0.190038535	0.189293093	0.18733533	0.185849494	0.185917325	0.182675726	0.184387904	0.18770257	0.189094028	0.189713017	0.190304377	0.190901979	0.192002349	0.192723938	0.193326033	0.194225799	0.195122777	0.195893652	0.196670265	0.197272508	0.198014457	0.198477493	0.199753884	0.200565287	0.20066938	0.201806232	0.202175312	0.202568369	0.202885646	0.203517909	0.204257564	0.203591833	0.203926723	0.205100375	0.206662662	0.207301732	0.207985321	0.209111521	0.210077296	0.209840777	0.209469288	0.211178143	0.211336481	0.211559605	0.212920468	0.214470522	0.215949178	0.216486614	0.219475694	0.219721651	0.220703175	0.221415924	0.219613568	0.217504848	0.214248933	0.211101634	0.210029403	0.209489085	0.210141801	0.212475498	0.214333899	0.217394321	0.220843076	0.221102031	0.224858616	0.226098252	0.229296934	0.229073531	0.23106999	0.232562655	0.234502949	0.235495549	0.23721195	0.238582783	0.23820449	0.237316898	0.239893817	0.239410987	0.238155752	0.232648122	0.227391695	0.222306004	0.220493729	0.219491272	0.214427183	0.212217052	0.228647753	0.235627208	0.235283611	0.235685271	0.234702048	0.236718361	0.236330552	0.234108226	0.233288209	0.232604632	0.234342359	0.23505179	0.231627929	0.226489117	0.225782512	0.229053539	0.224549854	0.230313084	0.223997327	0.225137604	0.21967026	0.227960223	0.219446932	0.225586223	0.202404795	0.220194046	0.197808858	0.209542604
ART10A	784598.0288	7586087.456	84598.0288	586087.456	calibracion	49.5	0.014781944	0.018463066	0.018477611	0.020770469	0.020174152	0.020138132	0.020918209	0.022080754	0.024268931	0.025199749	0.02614577	0.026449718	0.027551399	0.028067401	0.029750817	0.031369481	0.033263549	0.035374872	0.038803156	0.043867577	0.050649949	0.059644913	0.068323692	0.076562735	0.084158091	0.090553324	0.095500527	0.099299433	0.102312404	0.10525195	0.108048036	0.110989772	0.113861953	0.116732911	0.1191541	0.121385997	0.12338772	0.125023706	0.126147656	0.126710117	0.127129455	0.126975613	0.126247641	0.12557033	0.124463311	0.123478726	0.122569799	0.121405407	0.120520359	0.119525647	0.1188689	0.118376111	0.117891445	0.117512193	0.117608419	0.11759	0.117716331	0.117660774	0.117731185	0.118403349	0.11860693	0.118896346	0.12015271	0.120853991	0.121016559	0.119575697	0.121441236	0.120604857	0.120362953	0.121095479	0.120468518	0.120288943	0.120727998	0.120131255	0.120601806	0.120028471	0.119762931	0.119662983	0.119190577	0.118785564	0.11871848	0.118288333	0.118193957	0.117948299	0.117654457	0.117413439	0.117249023	0.116763506	0.116178769	0.115946394	0.115762516	0.115234594	0.114763058	0.114350756	0.114309196	0.11373164	0.113400664	0.112877303	0.112810688	0.112502105	0.11259203	0.111784853	0.11084249	0.110304139	0.109550079	0.108902852	0.108873084	0.109153243	0.109309763	0.10912034	0.109106808	0.109248282	0.109183151	0.109138772	0.109001865	0.108913685	0.10898393	0.109043144	0.108888959	0.108912119	0.109100199	0.108965166	0.108876488	0.109218708	0.109313131	0.109091873	0.109351455	0.109256797	0.109417855	0.109473894	0.109383844	0.109627145	0.11005421	0.109687218	0.110176556	0.110306448	0.110426508	0.110224451	0.110483136	0.110156298	0.110217886	0.110607899	0.110666412	0.110509128	0.111027797	0.111503617	0.111498277	0.11215713	0.112284808	0.113579406	0.113304991	0.113287372	0.113053191	0.112308199	0.11111858	0.110763458	0.110429744	0.109310324	0.111012694	0.11135518	0.112351629	0.112707402	0.113446916	0.113634647	0.114993118	0.116860051	0.117617155	0.117401131	0.118687245	0.119401987	0.119632227	0.120529889	0.121502583	0.121108647	0.122081314	0.123111054	0.123641024	0.125677135	0.123693955	0.122752508	0.121077317	0.119604258	0.119234183	0.117602114	0.117630716	0.116254385	0.118085134	0.119000992	0.121377515	0.120561756	0.116842986	0.119877974	0.117698008	0.122099316	0.12158307	0.122450607	0.121334863	0.118711535	0.121089506	0.124819992	0.123484047	0.12111837	0.120459686	0.122755668	0.123221793	0.125550118	0.121835448	0.129968263	0.126105953	0.120875706	0.119004334	0.1268916	0.109921476	0.132884743
TAr446A	760112.0266	7574580.948	60112.0266	574580.948	calibracion	24.2	0.031154826	0.024730243	0.030366635	0.029305577	0.030831112	0.029424161	0.029168163	0.030993603	0.031845069	0.033866106	0.034299025	0.034402875	0.036011046	0.037065527	0.039227894	0.040670766	0.043310696	0.045833224	0.049662953	0.055686323	0.063645059	0.073173204	0.083099159	0.092353853	0.099941397	0.106209399	0.111778105	0.115723776	0.119633364	0.123603115	0.128234239	0.133178206	0.138418125	0.143520059	0.148881706	0.15402581	0.158454778	0.16275874	0.166644903	0.170089187	0.173266949	0.176317902	0.178729655	0.180729197	0.182630988	0.184299531	0.185747402	0.186532365	0.187421726	0.188100772	0.18900265	0.189970763	0.191006737	0.193118306	0.194814624	0.197368177	0.199500205	0.201719912	0.204978542	0.207220243	0.210732834	0.212670984	0.21651903	0.219283836	0.222217353	0.224516869	0.228016794	0.229652971	0.23269932	0.234831437	0.236003175	0.23890616	0.240164712	0.241569191	0.244253397	0.245892778	0.247340962	0.249670014	0.250681162	0.251998305	0.253801495	0.254924506	0.256653637	0.257747233	0.259483308	0.260614723	0.261575431	0.262443364	0.263355732	0.264240235	0.265115738	0.265331715	0.26617375	0.266858786	0.267220527	0.26756683	0.268191427	0.268475443	0.268889666	0.268073261	0.26753214	0.265352488	0.258423597	0.253687233	0.253169805	0.246737197	0.250745386	0.264498293	0.267942667	0.269207716	0.270513892	0.271817148	0.272941738	0.273566514	0.274961978	0.276157111	0.276383668	0.277877361	0.278833836	0.279627949	0.280674219	0.281516403	0.282982886	0.283370793	0.284463704	0.285371184	0.286168188	0.287251204	0.287675112	0.288169205	0.288402438	0.289213359	0.290248543	0.290300757	0.291457176	0.292562872	0.292360634	0.293195218	0.294115007	0.294519037	0.294758976	0.295595437	0.295950949	0.296414703	0.297132045	0.293751836	0.296515644	0.297205597	0.299368837	0.295729824	0.295153179	0.296403416	0.293221005	0.284558245	0.280025818	0.273900428	0.26781232	0.273521998	0.273993113	0.276214787	0.276508697	0.28184525	0.287373313	0.288366654	0.291544058	0.292637654	0.294395336	0.297353753	0.299908229	0.300563314	0.300983199	0.302765258	0.302824684	0.30339823	0.301958241	0.302292147	0.30433742	0.302574792	0.292056628	0.276890107	0.262802907	0.252816656	0.249454089	0.250796535	0.232911535	0.234407433	0.268417993	0.282432564	0.280654707	0.279533961	0.27156032	0.273763814	0.275607535	0.270300099	0.271470019	0.262891956	0.260355689	0.259614506	0.26745046	0.255891778	0.246678301	0.241950133	0.2408055	0.233027541	0.251999595	0.242213332	0.238837384	0.234867805	0.241680854	0.221891218	0.240461775	0.218774834	0.21901352	0.19455763
SCT256A	812463.0779	7548988.504	112463.0779	548988.504	calibracion	10.5	0.020420358	0.020388184	0.022031423	0.023994149	0.02503414	0.026472555	0.027371636	0.028101653	0.029678904	0.030874121	0.032085041	0.032771489	0.033996212	0.034815314	0.036428588	0.038256048	0.040193646	0.042602471	0.045989549	0.050845607	0.057648561	0.066024727	0.075156687	0.083462498	0.091029635	0.096869043	0.102232947	0.105967334	0.109513445	0.113418958	0.117269381	0.121265045	0.125133416	0.129036477	0.132761529	0.136150545	0.139254055	0.142098835	0.144468314	0.146595916	0.14830201	0.149624935	0.150568164	0.151254958	0.151606134	0.151707983	0.151667467	0.15166781	0.151821321	0.151939979	0.152367419	0.152733287	0.15320473	0.154118514	0.155305496	0.156625739	0.157984844	0.159614241	0.161173231	0.16332314	0.165033987	0.1673064	0.16914109	0.171652308	0.172692931	0.173866898	0.175960079	0.177315027	0.178748891	0.179780498	0.181140259	0.182429358	0.183000028	0.184527293	0.185609221	0.185884371	0.187114626	0.188062623	0.189039215	0.189996108	0.190544173	0.19177942	0.192009568	0.192259893	0.192899197	0.193474576	0.193481416	0.194152579	0.194088772	0.194776505	0.194931746	0.195864156	0.195814759	0.195879355	0.195799515	0.195895031	0.19615154	0.196480393	0.196344018	0.195262507	0.192821011	0.192698106	0.191000253	0.189740777	0.189653352	0.187917039	0.190294817	0.195252687	0.195950285	0.196533069	0.197248504	0.197648823	0.198578164	0.199197337	0.199890867	0.200575545	0.201168388	0.201614514	0.202496111	0.202636212	0.203215495	0.203530237	0.205009371	0.205583587	0.20606479	0.207004115	0.208002046	0.208613262	0.210476339	0.212069467	0.213243768	0.21440424	0.214678243	0.215308055	0.215966821	0.216549709	0.216590434	0.217149749	0.217457935	0.217432112	0.218495816	0.218233347	0.218865514	0.219028011	0.220433258	0.222159708	0.220420528	0.220531231	0.221018096	0.220431651	0.219367384	0.21967692	0.221012016	0.216215056	0.211504142	0.210364834	0.209676483	0.212334373	0.2138558	0.217286787	0.220946734	0.223604121	0.226034523	0.229612731	0.231423535	0.23506014	0.236135165	0.237050294	0.239674094	0.239640336	0.242346312	0.242462526	0.245423383	0.247604146	0.246690086	0.246626205	0.249726278	0.250112102	0.247025014	0.239986	0.236612602	0.228822875	0.227563295	0.227053578	0.215660463	0.227686535	0.242387652	0.244300072	0.247814463	0.240084068	0.244509521	0.24451921	0.247356939	0.243802545	0.244065867	0.242968782	0.24179135	0.244178035	0.244119522	0.243124223	0.239936167	0.239385995	0.235176456	0.239814383	0.243587765	0.235368648	0.235385888	0.236731182	0.224635144	0.223847798	0.23072726	0.234398908	0.211826882	0.210399359
ART99A	772324.0788	7568335.035	72324.0788	568335.035	calibracion	5	0.039723023	0.033316919	0.03685629	0.036025436	0.036212578	0.035939902	0.037052813	0.037142139	0.038513235	0.040090885	0.04115598	0.042032687	0.042983554	0.044214682	0.045767566	0.047311728	0.048963794	0.051169676	0.054568702	0.059398284	0.066245308	0.074684897	0.083465797	0.091901591	0.098947128	0.104946112	0.110828651	0.114540023	0.117576045	0.1214824	0.125946378	0.130491381	0.135068079	0.139836197	0.144498115	0.14875031	0.152751064	0.156375533	0.159532656	0.162409475	0.16512691	0.16750214	0.169554388	0.171248337	0.172962343	0.174479609	0.175761154	0.176893403	0.178043192	0.179136922	0.180361142	0.181730335	0.183185344	0.185148319	0.187597593	0.190111225	0.192692613	0.195137551	0.198372175	0.20101132	0.203754803	0.207190265	0.210038041	0.212632348	0.214779129	0.217016548	0.220695853	0.221777797	0.225323141	0.227711424	0.22934559	0.230131999	0.231934205	0.232681528	0.235125422	0.236523807	0.23859787	0.240284309	0.241214901	0.242274627	0.243585527	0.244512394	0.245662063	0.246984914	0.247727662	0.248730376	0.249978334	0.250643373	0.25135693	0.25182882	0.252647012	0.253685564	0.25433746	0.254911214	0.255683064	0.255651146	0.256069541	0.256478429	0.256860137	0.257525802	0.257836223	0.257079482	0.253732622	0.251216441	0.251561224	0.247258559	0.249208719	0.25613901	0.258113414	0.259106994	0.260336041	0.261154145	0.262179911	0.263468593	0.264052808	0.265586823	0.266697735	0.267364353	0.268639535	0.269492269	0.2704328	0.271610767	0.27268523	0.273782998	0.274715185	0.27616927	0.277133405	0.278270602	0.27896899	0.279839009	0.280524522	0.280941576	0.282293737	0.283102244	0.283890128	0.285044938	0.285232961	0.285942197	0.286750376	0.287536234	0.288213581	0.28896144	0.289833814	0.290929466	0.291550636	0.295959502	0.297338039	0.300368309	0.304126089	0.303191727	0.304316049	0.303240453	0.300391858	0.297021424	0.287481522	0.281766658	0.280720537	0.279278045	0.282871281	0.284567421	0.289178108	0.289997613	0.296265131	0.298067933	0.300918167	0.303478276	0.305751269	0.310506439	0.309103464	0.313403045	0.315988039	0.314802384	0.316618984	0.318132734	0.317505752	0.318811273	0.320474988	0.320253526	0.315336203	0.305853253	0.299497073	0.290366565	0.288100874	0.287577098	0.277694886	0.27825362	0.301390713	0.31209079	0.308674758	0.312340593	0.312639123	0.309194987	0.305352186	0.307957654	0.303462898	0.301345532	0.307977264	0.29853413	0.299694454	0.298636263	0.285059815	0.287740474	0.284273183	0.283529048	0.288871234	0.286983585	0.284396117	0.283594196	0.280285125	0.276794439	0.27098692	0.261429673	0.29309464	0.245433231
